application,algorithm,bw_level,ipath_0,ipath_1,task_count,power_cap,runtime,thread_count,year
cg,pak,1,2,0,2048,64,33.79,16,2019
cg,pak,1,2,0,2048,64,30.47,20,2019
cg,pak,1,2,0,2048,64,32.95,24,2019
cg,pak,1,2,0,2048,64,33.58,16,2019
cg,pak,1,2,0,2048,64,32.9,24,2019
cg,pak,1,2,0,2048,80,33.32,16,2019
cg,pak,1,2,0,2048,80,29.83,20,2019
cg,pak,1,2,0,2048,80,32.21,24,2019
cg,pak,1,2,0,2048,80,33.38,16,2019
cg,pak,1,2,0,2048,80,32.29,24,2019
cg,pak,1,2,0,2048,115,33.22,16,2019
cg,pak,1,2,0,2048,115,29.34,20,2019
cg,pak,1,2,0,2048,115,31.93,24,2019
cg,pak,1,2,0,2048,115,33.36,16,2019
cg,pak,1,2,0,2048,115,31.82,24,2019
cg,pak,1,2,0,1024,64,34.03,16,2019
cg,pak,1,2,0,1024,64,35.32,16,2019
cg,pak,1,2,0,1024,64,33.6,16,2019
cg,pak,1,2,0,1024,64,41.97,20,2019
cg,pak,1,2,0,1024,64,42.01,20,2019
cg,pak,1,2,0,1024,64,42.09,20,2019
cg,pak,1,2,0,1024,64,44.98,24,2019
cg,pak,1,2,0,1024,64,44.84,24,2019
cg,pak,1,2,0,1024,64,44.7,24,2019
cg,pak,1,2,0,1024,80,34.73,16,2019
cg,pak,1,2,0,1024,80,34.71,16,2019
cg,pak,1,2,0,1024,80,34.8,16,2019
cg,pak,1,2,0,1024,80,40.93,20,2019
cg,pak,1,2,0,1024,80,40.94,20,2019
cg,pak,1,2,0,1024,80,40.96,20,2019
cg,pak,1,2,0,1024,80,43.35,24,2019
cg,pak,1,2,0,1024,80,43.33,24,2019
cg,pak,1,2,0,1024,80,43.31,24,2019
cg,pak,1,2,0,1024,115,34.79,16,2019
cg,pak,1,2,0,1024,115,34.76,16,2019
cg,pak,1,2,0,1024,115,35.88,16,2019
cg,pak,1,2,0,1024,115,40.62,20,2019
cg,pak,1,2,0,1024,115,40.52,20,2019
cg,pak,1,2,0,1024,115,40.59,20,2019
cg,pak,1,2,0,1024,115,42.74,24,2019
cg,pak,1,2,0,1024,115,42.74,24,2019
cg,pak,1,2,0,1024,115,42.73,24,2019
cg,pak,1,2,0,512,64,42.04,16,2019
cg,pak,1,2,0,512,64,51.39,24,2019
cg,pak,1,2,0,512,80,40.58,16,2019
cg,pak,1,2,0,512,80,48.92,24,2019
cg,pak,1,2,0,512,115,40.55,16,2019
cg,pak,1,2,0,512,115,47.91,24,2019
cg,pak,2,1,0,4096,64,13.91,16,2019
cg,pak,2,1,0,4096,64,13.86,16,2019
cg,pak,2,1,0,4096,64,23.61,20,2019
cg,pak,2,1,0,4096,64,23.57,20,2019
cg,pak,2,1,0,4096,64,28.26,24,2019
cg,pak,2,1,0,4096,64,28.31,24,2019
cg,pak,2,1,0,4096,80,13.52,16,2019
cg,pak,2,1,0,4096,80,13.55,16,2019
cg,pak,2,1,0,4096,80,23.15,20,2019
cg,pak,2,1,0,4096,80,23.2,20,2019
cg,pak,2,1,0,4096,80,27.71,24,2019
cg,pak,2,1,0,4096,115,13.57,16,2019
cg,pak,2,1,0,4096,115,13.52,16,2019
cg,pak,2,1,0,4096,115,23.07,20,2019
cg,pak,2,1,0,4096,115,23.17,20,2019
cg,pak,2,1,0,4096,115,27.41,24,2019
cg,pak,2,1,0,2048,64,21.24,16,2019
cg,pak,2,1,0,2048,64,25.64,20,2019
cg,pak,2,1,0,2048,64,29.33,24,2019
cg,pak,2,1,0,2048,64,22.89,16,2019
cg,pak,2,1,0,2048,64,28.81,24,2019
cg,pak,2,1,0,2048,80,22.31,16,2019
cg,pak,2,1,0,2048,80,25.06,20,2019
cg,pak,2,1,0,2048,80,28.1,24,2019
cg,pak,2,1,0,2048,80,22.5,16,2019
cg,pak,2,1,0,2048,80,28.07,24,2019
cg,pak,2,1,0,2048,115,22.34,16,2019
cg,pak,2,1,0,2048,115,24.87,20,2019
cg,pak,2,1,0,2048,115,27.81,24,2019
cg,pak,2,1,0,2048,115,22.29,16,2019
cg,pak,2,1,0,2048,115,27.95,24,2019
cg,pak,2,1,0,1024,64,32.7,16,2019
cg,pak,2,1,0,1024,64,32.77,16,2019
cg,pak,2,1,0,1024,64,32.71,16,2019
cg,pak,2,1,0,1024,64,38.83,20,2019
cg,pak,2,1,0,1024,64,38.93,20,2019
cg,pak,2,1,0,1024,64,38.84,20,2019
cg,pak,2,1,0,1024,64,42.75,24,2019
cg,pak,2,1,0,1024,64,42.79,24,2019
cg,pak,2,1,0,1024,64,42.82,24,2019
cg,pak,2,1,0,1024,80,32.13,16,2019
cg,pak,2,1,0,1024,80,32.24,16,2019
cg,pak,2,1,0,1024,80,32.1,16,2019
cg,pak,2,1,0,1024,80,37.76,20,2019
cg,pak,2,1,0,1024,80,37.84,20,2019
cg,pak,2,1,0,1024,80,37.76,20,2019
cg,pak,2,1,0,1024,80,41.25,24,2019
cg,pak,2,1,0,1024,80,41.2,24,2019
cg,pak,2,1,0,1024,80,41.24,24,2019
cg,pak,2,1,0,1024,115,32.11,16,2019
cg,pak,2,1,0,1024,115,32.19,16,2019
cg,pak,2,1,0,1024,115,32.18,16,2019
cg,pak,2,1,0,1024,115,37.43,20,2019
cg,pak,2,1,0,1024,115,37.58,20,2019
cg,pak,2,1,0,1024,115,37.45,20,2019
cg,pak,2,1,0,1024,115,40.56,24,2019
cg,pak,2,1,0,1024,115,40.73,24,2019
cg,pak,2,1,0,1024,115,40.52,24,2019
cg,pak,2,1,0,512,64,40.85,16,2019
cg,pak,2,1,0,512,64,50.73,24,2019
cg,pak,2,1,0,512,80,39.31,16,2019
cg,pak,2,1,0,512,80,48.29,24,2019
cg,pak,2,1,0,512,115,39.33,16,2019
cg,pak,2,1,0,512,115,47.38,24,2019
cg,pak,3,0,0,4096,64,13.76,16,2019
cg,pak,3,0,0,4096,64,13.68,16,2019
cg,pak,3,0,0,4096,64,18.51,20,2019
cg,pak,3,0,0,4096,64,18.54,20,2019
cg,pak,3,0,0,4096,64,21.48,24,2019
cg,pak,3,0,0,4096,64,21.35,24,2019
cg,pak,3,0,0,4096,80,13.46,16,2019
cg,pak,3,0,0,4096,80,13.5,16,2019
cg,pak,3,0,0,4096,80,18.03,20,2019
cg,pak,3,0,0,4096,80,18.06,20,2019
cg,pak,3,0,0,4096,80,20.8,24,2019
cg,pak,3,0,0,4096,115,13.47,16,2019
cg,pak,3,0,0,4096,115,13.44,16,2019
cg,pak,3,0,0,4096,115,17.93,20,2019
cg,pak,3,0,0,4096,115,17.92,20,2019
cg,pak,3,0,0,4096,115,20.45,24,2019
cg,pak,3,0,0,2048,64,17.25,16,2019
cg,pak,3,0,0,2048,64,20.8,20,2019
cg,pak,3,0,0,2048,64,23.93,24,2019
cg,pak,3,0,0,2048,64,17.24,16,2019
cg,pak,3,0,0,2048,64,23.94,24,2019
cg,pak,3,0,0,2048,80,16.84,16,2019
cg,pak,3,0,0,2048,80,20.02,20,2019
cg,pak,3,0,0,2048,80,23,24,2019
cg,pak,3,0,0,2048,80,16.78,16,2019
cg,pak,3,0,0,2048,80,23.08,24,2019
cg,pak,3,0,0,2048,115,16.83,16,2019
cg,pak,3,0,0,2048,115,19.87,20,2019
cg,pak,3,0,0,2048,115,22.72,24,2019
cg,pak,3,0,0,2048,115,16.78,16,2019
cg,pak,3,0,0,2048,115,22.53,24,2019
cg,pak,3,0,0,1024,64,28.15,16,2019
cg,pak,3,0,0,1024,64,28.05,16,2019
cg,pak,3,0,0,1024,64,28.11,16,2019
cg,pak,3,0,0,1024,64,34.73,20,2019
cg,pak,3,0,0,1024,64,34.74,20,2019
cg,pak,3,0,0,1024,64,34.7,20,2019
cg,pak,3,0,0,1024,64,38.3,24,2019
cg,pak,3,0,0,1024,64,38.46,24,2019
cg,pak,3,0,0,1024,64,38.29,24,2019
cg,pak,3,0,0,1024,80,27.47,16,2019
cg,pak,3,0,0,1024,80,27.52,16,2019
cg,pak,3,0,0,1024,80,27.56,16,2019
cg,pak,3,0,0,1024,80,33.74,20,2019
cg,pak,3,0,0,1024,80,33.41,20,2019
cg,pak,3,0,0,1024,80,33.65,20,2019
cg,pak,3,0,0,1024,80,36.23,24,2019
cg,pak,3,0,0,1024,80,36.39,24,2019
cg,pak,3,0,0,1024,80,36.27,24,2019
cg,pak,3,0,0,1024,115,27.51,16,2019
cg,pak,3,0,0,1024,115,27.49,16,2019
cg,pak,3,0,0,1024,115,27.5,16,2019
cg,pak,3,0,0,1024,115,33.29,20,2019
cg,pak,3,0,0,1024,115,33.36,20,2019
cg,pak,3,0,0,1024,115,33.25,20,2019
cg,pak,3,0,0,1024,115,35.55,24,2019
cg,pak,3,0,0,1024,115,35.67,24,2019
cg,pak,3,0,0,1024,115,35.66,24,2019
cg,pak,3,0,0,512,64,35.76,16,2019
cg,pak,3,0,0,512,64,48,24,2019
cg,pak,3,0,0,512,80,34.59,16,2019
cg,pak,3,0,0,512,80,45.58,24,2019
cg,pak,3,0,0,512,115,34.38,16,2019
cg,pak,3,0,0,512,115,44.63,24,2019
cg,pak,4,0,1,4096,64,13.81,16,2019
cg,pak,4,0,1,4096,64,13.76,16,2019
cg,pak,4,0,1,4096,64,18.45,20,2019
cg,pak,4,0,1,4096,64,18.46,20,2019
cg,pak,4,0,1,4096,64,20.98,24,2019
cg,pak,4,0,1,4096,64,20.88,24,2019
cg,pak,4,0,1,4096,80,13.42,16,2019
cg,pak,4,0,1,4096,80,13.45,16,2019
cg,pak,4,0,1,4096,80,17.95,20,2019
cg,pak,4,0,1,4096,80,17.93,20,2019
cg,pak,4,0,1,4096,80,20.2,24,2019
cg,pak,4,0,1,4096,115,13.52,16,2019
cg,pak,4,0,1,4096,115,13.44,16,2019
cg,pak,4,0,1,4096,115,17.8,20,2019
cg,pak,4,0,1,4096,115,17.78,20,2019
cg,pak,4,0,1,4096,115,19.85,24,2019
cg,pak,4,0,1,2048,64,15.05,16,2019
cg,pak,4,0,1,2048,64,20.3,20,2019
cg,pak,4,0,1,2048,64,23.23,24,2019
cg,pak,4,0,1,2048,64,15,16,2019
cg,pak,4,0,1,2048,64,23.18,24,2019
cg,pak,4,0,1,2048,80,14.45,16,2019
cg,pak,4,0,1,2048,80,19.47,20,2019
cg,pak,4,0,1,2048,80,22.18,24,2019
cg,pak,4,0,1,2048,80,14.47,16,2019
cg,pak,4,0,1,2048,80,22.15,24,2019
cg,pak,4,0,1,2048,115,14.46,16,2019
cg,pak,4,0,1,2048,115,19.3,20,2019
cg,pak,4,0,1,2048,115,21.82,24,2019
cg,pak,4,0,1,2048,115,14.59,16,2019
cg,pak,4,0,1,2048,115,21.76,24,2019
cg,pak,4,0,1,1024,64,27.04,16,2019
cg,pak,4,0,1,1024,64,27.01,16,2019
cg,pak,4,0,1,1024,64,26.97,16,2019
cg,pak,4,0,1,1024,64,34.02,20,2019
cg,pak,4,0,1,1024,64,34.09,20,2019
cg,pak,4,0,1,1024,64,34.1,20,2019
cg,pak,4,0,1,1024,64,37.81,24,2019
cg,pak,4,0,1,1024,64,37.91,24,2019
cg,pak,4,0,1,1024,64,38.12,24,2019
cg,pak,4,0,1,1024,80,26.28,16,2019
cg,pak,4,0,1,1024,80,26.27,16,2019
cg,pak,4,0,1,1024,80,26.27,16,2019
cg,pak,4,0,1,1024,80,33,20,2019
cg,pak,4,0,1,1024,80,32.96,20,2019
cg,pak,4,0,1,1024,80,32.87,20,2019
cg,pak,4,0,1,1024,80,35.91,24,2019
cg,pak,4,0,1,1024,80,35.86,24,2019
cg,pak,4,0,1,1024,80,35.95,24,2019
cg,pak,4,0,1,1024,115,26.28,16,2019
cg,pak,4,0,1,1024,115,26.32,16,2019
cg,pak,4,0,1,1024,115,26.34,16,2019
cg,pak,4,0,1,1024,115,32.6,20,2019
cg,pak,4,0,1,1024,115,32.6,20,2019
cg,pak,4,0,1,1024,115,32.62,20,2019
cg,pak,4,0,1,1024,115,35.41,24,2019
cg,pak,4,0,1,1024,115,35.33,24,2019
cg,pak,4,0,1,1024,115,35.24,24,2019
cg,pak,4,0,1,512,64,35.33,16,2019
cg,pak,4,0,1,512,64,47.78,24,2019
cg,pak,4,0,1,512,80,33.88,16,2019
cg,pak,4,0,1,512,80,45.36,24,2019
cg,pak,4,0,1,512,115,33.85,16,2019
cg,pak,4,0,1,512,115,44.53,24,2019
cg,pak,5,0,2,4096,64,13.78,16,2019
cg,pak,5,0,2,4096,64,13.79,16,2019
cg,pak,5,0,2,4096,64,18.47,20,2019
cg,pak,5,0,2,4096,64,18.47,20,2019
cg,pak,5,0,2,4096,64,20.9,24,2019
cg,pak,5,0,2,4096,64,20.91,24,2019
cg,pak,5,0,2,4096,80,13.49,16,2019
cg,pak,5,0,2,4096,80,13.42,16,2019
cg,pak,5,0,2,4096,80,17.89,20,2019
cg,pak,5,0,2,4096,80,17.94,20,2019
cg,pak,5,0,2,4096,80,20.18,24,2019
cg,pak,5,0,2,4096,115,13.42,16,2019
cg,pak,5,0,2,4096,115,13.46,16,2019
cg,pak,5,0,2,4096,115,17.78,20,2019
cg,pak,5,0,2,4096,115,17.82,20,2019
cg,pak,5,0,2,4096,115,19.79,24,2019
cg,pak,5,0,2,2048,64,14.96,16,2019
cg,pak,5,0,2,2048,64,20.25,20,2019
cg,pak,5,0,2,2048,64,23.24,24,2019
cg,pak,5,0,2,2048,64,14.99,16,2019
cg,pak,5,0,2,2048,64,23.21,24,2019
cg,pak,5,0,2,2048,80,14.46,16,2019
cg,pak,5,0,2,2048,80,19.47,20,2019
cg,pak,5,0,2,2048,80,22.12,24,2019
cg,pak,5,0,2,2048,80,14.41,16,2019
cg,pak,5,0,2,2048,80,22.13,24,2019
cg,pak,5,0,2,2048,115,14.49,16,2019
cg,pak,5,0,2,2048,115,19.28,20,2019
cg,pak,5,0,2,2048,115,21.76,24,2019
cg,pak,5,0,2,2048,115,14.51,16,2019
cg,pak,5,0,2,2048,115,21.8,24,2019
cg,pak,5,0,2,1024,64,27.06,16,2019
cg,pak,5,0,2,1024,64,26.97,16,2019
cg,pak,5,0,2,1024,64,26.94,16,2019
cg,pak,5,0,2,1024,64,34,20,2019
cg,pak,5,0,2,1024,64,34.08,20,2019
cg,pak,5,0,2,1024,64,34.05,20,2019
cg,pak,5,0,2,1024,64,37.85,24,2019
cg,pak,5,0,2,1024,64,37.74,24,2019
cg,pak,5,0,2,1024,64,37.98,24,2019
cg,pak,5,0,2,1024,80,26.27,16,2019
cg,pak,5,0,2,1024,80,26.23,16,2019
cg,pak,5,0,2,1024,80,26.3,16,2019
cg,pak,5,0,2,1024,80,32.9,20,2019
cg,pak,5,0,2,1024,80,32.95,20,2019
cg,pak,5,0,2,1024,80,32.86,20,2019
cg,pak,5,0,2,1024,80,35.88,24,2019
cg,pak,5,0,2,1024,80,35.92,24,2019
cg,pak,5,0,2,1024,80,35.85,24,2019
cg,pak,5,0,2,1024,115,26.2,16,2019
cg,pak,5,0,2,1024,115,26.24,16,2019
cg,pak,5,0,2,1024,115,26.24,16,2019
cg,pak,5,0,2,1024,115,32.61,20,2019
cg,pak,5,0,2,1024,115,32.52,20,2019
cg,pak,5,0,2,1024,115,32.65,20,2019
cg,pak,5,0,2,1024,115,35.31,24,2019
cg,pak,5,0,2,1024,115,35.18,24,2019
cg,pak,5,0,2,1024,115,35.24,24,2019
cg,pak,5,0,2,512,64,35,16,2019
cg,pak,5,0,2,512,64,47.79,24,2019
cg,pak,5,0,2,512,80,33.65,16,2019
cg,pak,5,0,2,512,80,45.37,24,2019
cg,pak,5,0,2,512,115,33.61,16,2019
cg,pak,5,0,2,512,115,44.62,24,2019
cg,rand,1,2,0,4096,64,13.9,16,2019
cg,rand,1,2,0,4096,64,13.87,16,2019
cg,rand,1,2,0,4096,64,39.75,20,2019
cg,rand,1,2,0,4096,64,55.43,20,2019
cg,rand,1,2,0,4096,64,50,24,2019
cg,rand,1,2,0,4096,64,56.06,24,2019
cg,rand,1,2,0,4096,80,13.51,16,2019
cg,rand,1,2,0,4096,80,13.56,16,2019
cg,rand,1,2,0,4096,80,40.63,20,2019
cg,rand,1,2,0,4096,80,37.37,20,2019
cg,rand,1,2,0,4096,80,45.94,24,2019
cg,rand,1,2,0,4096,115,13.39,16,2019
cg,rand,1,2,0,4096,115,13.53,16,2019
cg,rand,1,2,0,4096,115,42.33,20,2019
cg,rand,1,2,0,4096,115,44.01,20,2019
cg,rand,1,2,0,4096,115,49.36,24,2019
cg,rand,1,2,0,2048,64,47.64,16,2019
cg,rand,1,2,0,2048,64,54.1,20,2019
cg,rand,1,2,0,2048,64,56.25,24,2019
cg,rand,1,2,0,2048,64,37.29,16,2019
cg,rand,1,2,0,2048,64,60.72,24,2019
cg,rand,1,2,0,2048,80,41.52,16,2019
cg,rand,1,2,0,2048,80,60.63,20,2019
cg,rand,1,2,0,2048,80,66.84,24,2019
cg,rand,1,2,0,2048,80,51.27,16,2019
cg,rand,1,2,0,2048,80,51.95,24,2019
cg,rand,1,2,0,2048,115,47.13,16,2019
cg,rand,1,2,0,2048,115,45.16,20,2019
cg,rand,1,2,0,2048,115,62.62,24,2019
cg,rand,1,2,0,2048,115,39.32,16,2019
cg,rand,1,2,0,2048,115,55.89,24,2019
cg,rand,1,2,0,1024,64,66.91,16,2019
cg,rand,1,2,0,1024,64,60.69,16,2019
cg,rand,1,2,0,1024,64,44.45,16,2019
cg,rand,1,2,0,1024,64,82.01,20,2019
cg,rand,1,2,0,1024,64,85.35,20,2019
cg,rand,1,2,0,1024,64,59.51,20,2019
cg,rand,1,2,0,1024,64,76.36,24,2019
cg,rand,1,2,0,1024,64,80.5,24,2019
cg,rand,1,2,0,1024,64,73.37,24,2019
cg,rand,1,2,0,1024,80,58.23,16,2019
cg,rand,1,2,0,1024,80,70.85,16,2019
cg,rand,1,2,0,1024,80,56.9,16,2019
cg,rand,1,2,0,1024,80,77.17,20,2019
cg,rand,1,2,0,1024,80,95.11,20,2019
cg,rand,1,2,0,1024,80,68.58,20,2019
cg,rand,1,2,0,1024,80,98.13,24,2019
cg,rand,1,2,0,1024,80,77.94,24,2019
cg,rand,1,2,0,1024,80,88.05,24,2019
cg,rand,1,2,0,1024,115,65.9,16,2019
cg,rand,1,2,0,1024,115,56.27,16,2019
cg,rand,1,2,0,1024,115,82.08,16,2019
cg,rand,1,2,0,1024,115,65.79,20,2019
cg,rand,1,2,0,1024,115,97.59,20,2019
cg,rand,1,2,0,1024,115,73.94,20,2019
cg,rand,1,2,0,1024,115,71.14,24,2019
cg,rand,1,2,0,1024,115,73.62,24,2019
cg,rand,1,2,0,1024,115,67.56,24,2019
cg,rand,1,2,0,512,64,69.82,16,2019
cg,rand,1,2,0,512,64,68.65,24,2019
cg,rand,1,2,0,512,80,64.2,16,2019
cg,rand,1,2,0,512,80,64.09,24,2019
cg,rand,1,2,0,512,115,68.21,16,2019
cg,rand,1,2,0,512,115,86.15,24,2019
cg,rand,2,1,0,4096,64,13.86,16,2019
cg,rand,2,1,0,4096,64,13.87,16,2019
cg,rand,2,1,0,4096,64,24.79,20,2019
cg,rand,2,1,0,4096,64,25.17,20,2019
cg,rand,2,1,0,4096,64,29.36,24,2019
cg,rand,2,1,0,4096,64,30.62,24,2019
cg,rand,2,1,0,4096,80,13.53,16,2019
cg,rand,2,1,0,4096,80,13.51,16,2019
cg,rand,2,1,0,4096,80,24.71,20,2019
cg,rand,2,1,0,4096,80,26.15,20,2019
cg,rand,2,1,0,4096,80,30.25,24,2019
cg,rand,2,1,0,4096,115,13.52,16,2019
cg,rand,2,1,0,4096,115,13.52,16,2019
cg,rand,2,1,0,4096,115,25.45,20,2019
cg,rand,2,1,0,4096,115,30.54,20,2019
cg,rand,2,1,0,4096,115,29.17,24,2019
cg,rand,2,1,0,2048,64,26.26,16,2019
cg,rand,2,1,0,2048,64,30.64,20,2019
cg,rand,2,1,0,2048,64,30.78,24,2019
cg,rand,2,1,0,2048,64,23.11,16,2019
cg,rand,2,1,0,2048,64,33.79,24,2019
cg,rand,2,1,0,2048,80,26.37,16,2019
cg,rand,2,1,0,2048,80,29.43,20,2019
cg,rand,2,1,0,2048,80,30.98,24,2019
cg,rand,2,1,0,2048,80,22.63,16,2019
cg,rand,2,1,0,2048,80,32.64,24,2019
cg,rand,2,1,0,2048,115,25.58,16,2019
cg,rand,2,1,0,2048,115,28.81,20,2019
cg,rand,2,1,0,2048,115,31.17,24,2019
cg,rand,2,1,0,2048,115,26.13,16,2019
cg,rand,2,1,0,2048,115,29.6,24,2019
cg,rand,2,1,0,1024,64,37.11,16,2019
cg,rand,2,1,0,1024,64,35.89,16,2019
cg,rand,2,1,0,1024,64,35.87,16,2019
cg,rand,2,1,0,1024,64,46.67,20,2019
cg,rand,2,1,0,1024,64,45.23,20,2019
cg,rand,2,1,0,1024,64,43.06,20,2019
cg,rand,2,1,0,1024,64,49.1,24,2019
cg,rand,2,1,0,1024,64,47.15,24,2019
cg,rand,2,1,0,1024,64,48.72,24,2019
cg,rand,2,1,0,1024,80,35.14,16,2019
cg,rand,2,1,0,1024,80,34.05,16,2019
cg,rand,2,1,0,1024,80,34.24,16,2019
cg,rand,2,1,0,1024,80,42.76,20,2019
cg,rand,2,1,0,1024,80,41.72,20,2019
cg,rand,2,1,0,1024,80,48.17,20,2019
cg,rand,2,1,0,1024,80,49.11,24,2019
cg,rand,2,1,0,1024,80,47.11,24,2019
cg,rand,2,1,0,1024,80,46.87,24,2019
cg,rand,2,1,0,1024,115,36.8,16,2019
cg,rand,2,1,0,1024,115,35.43,16,2019
cg,rand,2,1,0,1024,115,40.37,16,2019
cg,rand,2,1,0,1024,115,45.68,20,2019
cg,rand,2,1,0,1024,115,42.87,20,2019
cg,rand,2,1,0,1024,115,45.38,20,2019
cg,rand,2,1,0,1024,115,43.33,24,2019
cg,rand,2,1,0,1024,115,44.88,24,2019
cg,rand,2,1,0,1024,115,44.35,24,2019
cg,rand,2,1,0,512,64,48.8,16,2019
cg,rand,2,1,0,512,64,61.31,24,2019
cg,rand,2,1,0,512,80,42.06,16,2019
cg,rand,2,1,0,512,80,54.85,24,2019
cg,rand,2,1,0,512,115,45.38,16,2019
cg,rand,2,1,0,512,115,59.54,24,2019
cg,rand,3,0,0,4096,64,13.79,16,2019
cg,rand,3,0,0,4096,64,13.77,16,2019
cg,rand,3,0,0,4096,64,18.76,20,2019
cg,rand,3,0,0,4096,64,18.69,20,2019
cg,rand,3,0,0,4096,64,21.53,24,2019
cg,rand,3,0,0,4096,64,21.69,24,2019
cg,rand,3,0,0,4096,80,13.41,16,2019
cg,rand,3,0,0,4096,80,13.5,16,2019
cg,rand,3,0,0,4096,80,18.38,20,2019
cg,rand,3,0,0,4096,80,19.07,20,2019
cg,rand,3,0,0,4096,80,21.2,24,2019
cg,rand,3,0,0,4096,115,13.43,16,2019
cg,rand,3,0,0,4096,115,13.45,16,2019
cg,rand,3,0,0,4096,115,18.13,20,2019
cg,rand,3,0,0,4096,115,18.3,20,2019
cg,rand,3,0,0,4096,115,21.12,24,2019
cg,rand,3,0,0,2048,64,18.3,16,2019
cg,rand,3,0,0,2048,64,21.93,20,2019
cg,rand,3,0,0,2048,64,25.16,24,2019
cg,rand,3,0,0,2048,64,17.66,16,2019
cg,rand,3,0,0,2048,64,24.95,24,2019
cg,rand,3,0,0,2048,80,17.74,16,2019
cg,rand,3,0,0,2048,80,21.99,20,2019
cg,rand,3,0,0,2048,80,23.61,24,2019
cg,rand,3,0,0,2048,80,16.93,16,2019
cg,rand,3,0,0,2048,80,25.06,24,2019
cg,rand,3,0,0,2048,115,18.84,16,2019
cg,rand,3,0,0,2048,115,21.45,20,2019
cg,rand,3,0,0,2048,115,23.78,24,2019
cg,rand,3,0,0,2048,115,17.27,16,2019
cg,rand,3,0,0,2048,115,24.07,24,2019
cg,rand,3,0,0,1024,64,30.46,16,2019
cg,rand,3,0,0,1024,64,30.17,16,2019
cg,rand,3,0,0,1024,64,31.49,16,2019
cg,rand,3,0,0,1024,64,35.81,20,2019
cg,rand,3,0,0,1024,64,38.12,20,2019
cg,rand,3,0,0,1024,64,36.57,20,2019
cg,rand,3,0,0,1024,64,40.13,24,2019
cg,rand,3,0,0,1024,64,38.93,24,2019
cg,rand,3,0,0,1024,64,38.8,24,2019
cg,rand,3,0,0,1024,80,30.23,16,2019
cg,rand,3,0,0,1024,80,30.32,16,2019
cg,rand,3,0,0,1024,80,31.4,16,2019
cg,rand,3,0,0,1024,80,35.81,20,2019
cg,rand,3,0,0,1024,80,34.35,20,2019
cg,rand,3,0,0,1024,80,35.94,20,2019
cg,rand,3,0,0,1024,80,37.65,24,2019
cg,rand,3,0,0,1024,80,38.32,24,2019
cg,rand,3,0,0,1024,80,38.44,24,2019
cg,rand,3,0,0,1024,115,29.48,16,2019
cg,rand,3,0,0,1024,115,30.9,16,2019
cg,rand,3,0,0,1024,115,30.09,16,2019
cg,rand,3,0,0,1024,115,35.88,20,2019
cg,rand,3,0,0,1024,115,35.52,20,2019
cg,rand,3,0,0,1024,115,34.86,20,2019
cg,rand,3,0,0,1024,115,36.85,24,2019
cg,rand,3,0,0,1024,115,37.93,24,2019
cg,rand,3,0,0,1024,115,37.39,24,2019
cg,rand,3,0,0,512,64,39.26,16,2019
cg,rand,3,0,0,512,64,51.08,24,2019
cg,rand,3,0,0,512,80,36.52,16,2019
cg,rand,3,0,0,512,80,47.56,24,2019
cg,rand,3,0,0,512,115,37.17,16,2019
cg,rand,3,0,0,512,115,46.57,24,2019
cg,rand,4,0,1,4096,64,13.75,16,2019
cg,rand,4,0,1,4096,64,13.78,16,2019
cg,rand,4,0,1,4096,64,18.28,20,2019
cg,rand,4,0,1,4096,64,18.49,20,2019
cg,rand,4,0,1,4096,64,20.69,24,2019
cg,rand,4,0,1,4096,64,20.91,24,2019
cg,rand,4,0,1,4096,80,13.45,16,2019
cg,rand,4,0,1,4096,80,13.48,16,2019
cg,rand,4,0,1,4096,80,18.08,20,2019
cg,rand,4,0,1,4096,80,17.94,20,2019
cg,rand,4,0,1,4096,80,19.96,24,2019
cg,rand,4,0,1,4096,115,13.45,16,2019
cg,rand,4,0,1,4096,115,13.41,16,2019
cg,rand,4,0,1,4096,115,17.86,20,2019
cg,rand,4,0,1,4096,115,17.74,20,2019
cg,rand,4,0,1,4096,115,19.55,24,2019
cg,rand,4,0,1,2048,64,15.4,16,2019
cg,rand,4,0,1,2048,64,20.48,20,2019
cg,rand,4,0,1,2048,64,23.26,24,2019
cg,rand,4,0,1,2048,64,15.71,16,2019
cg,rand,4,0,1,2048,64,23.26,24,2019
cg,rand,4,0,1,2048,80,14.54,16,2019
cg,rand,4,0,1,2048,80,19.69,20,2019
cg,rand,4,0,1,2048,80,22.08,24,2019
cg,rand,4,0,1,2048,80,15.47,16,2019
cg,rand,4,0,1,2048,80,22.23,24,2019
cg,rand,4,0,1,2048,115,15.25,16,2019
cg,rand,4,0,1,2048,115,19.62,20,2019
cg,rand,4,0,1,2048,115,21.67,24,2019
cg,rand,4,0,1,2048,115,14.5,16,2019
cg,rand,4,0,1,2048,115,22.22,24,2019
cg,rand,4,0,1,1024,64,27.19,16,2019
cg,rand,4,0,1,1024,64,26.88,16,2019
cg,rand,4,0,1,1024,64,26.78,16,2019
cg,rand,4,0,1,1024,64,33.94,20,2019
cg,rand,4,0,1,1024,64,34.36,20,2019
cg,rand,4,0,1,1024,64,33.9,20,2019
cg,rand,4,0,1,1024,64,37.81,24,2019
cg,rand,4,0,1,1024,64,38.32,24,2019
cg,rand,4,0,1,1024,64,37.9,24,2019
cg,rand,4,0,1,1024,80,26.16,16,2019
cg,rand,4,0,1,1024,80,26.13,16,2019
cg,rand,4,0,1,1024,80,26.09,16,2019
